player_id,family_name,given_name,count_tournaments
P-02397,Gaviria,Hermán,1
P-09111,Gavrančić,Goran,1
P-05274,Gavranović,Mario,2
P-02943,Gavrilov,Yuri,1
P-06180,Gaxa,Siboniso,1
P-06923,Gaydarski,Milko,1
P-08762,Gayle,Marcus,1
P-04746,Gayón,Roberto,1
P-04916,Gazinsky,Yury,1
P-06187,Gbohouo,Sylvain,1
P-07319,Géczi,István,1
P-09996,Geels,Ruud,1
P-06024,Geerts,Charles,1
P-03615,Geiger,Alain,1
P-02068,Gekas,Theofanis,2
P-04873,Gelei,József,1
P-04244,Gellér,Sándor,1
P-04446,Gellesch,Rudolf,1
P-04060,Gemmill,Archie,1
P-09823,Gemmill,Scot,1
P-03159,Genchev,Boncho,1
P-08166,Genghini,Bernard,2
P-06496,Genta,Mario,1
P-02669,Gentile,Claudio,2
P-03532,Gentle,James,1
P-08029,Gento,Francisco,2
P-09840,George,Finidi,2
P-09448,Georgiev,Georgi,1
P-05604,Geremi,not applicable,2
P-03957,Gerets,Eric,3
P-03692,Gergely,Vasile,1
P-09979,Germano,Carlos,1
P-08184,Germano,not applicable,1
P-08834,Germano,not applicable,1
P-07660,Gernaey,Léopold,1
P-07214,Geromel,Pedro,1
P-07513,Gerrard,Steven,3
P-03612,Gérson,not applicable,2
P-01756,Gervinho,not applicable,2
P-01989,Gestido,Álvaro,1
P-02315,Getmanov,Viktor,1
P-06964,Getov,Plamen,1
P-02206,Ghandi,Said,1
P-01059,Ghanim,Khalil,1
P-08690,Ghanim,Mubarak,1
P-02926,Ghasempour,Ebrahim,1
P-09904,Ghazouani,Maouhoub,1
P-08949,Ghesghayan,Ali Reza,1
P-07786,Ghezzal,Abdelkader,1
P-05936,Ghezzi,Giorgio,1
P-02673,Ghiggia,Alcides,1
P-04168,Ghilas,Nabil,1
P-01610,Ghoddos,Saman,1
P-06668,Ghodhbane,Kaies,3
P-02826,Ghommidh,Néjib,1
P-09098,Ghoochannejhad,Reza,2
P-04393,Ghoulam,Faouzi,1
P-00666,Ghuloum,Hussain,1
P-03627,Giacomazzi,Giovanni,1
P-04439,Gianessi,Lazare,1
P-00342,Giannini,Giuseppe,1
P-01522,Giemsa,Edmund,1
P-08064,Giesemann,Willi,1
P-08741,Giesser,Karl,1
P-05479,Gignac,André-Pierre,1
P-04067,Gil,not applicable,1
P-07752,Gilardino,Alberto,2
P-08461,Gilberto,not applicable,2
P-08337,Gillespie,Gary,1
P-07702,Gillhaus,Hans,1
P-04950,Gilmar,not applicable,3
P-05093,Giménez,José,2
P-08885,Ginchev,Gosho,1
P-08737,Gini,Luis,1
P-04316,Ginter,Matthias,2
P-06017,Giovanni,not applicable,1
P-01326,Giovannini,Attilio,1
P-01783,Girard,René,1
P-01018,Giresse,Alain,2
P-09623,Giroud,Olivier,2
P-01580,Gíslason,Rúrik,1
P-01038,Giusti,Ricardo,2
P-09568,Given,Shay,1
P-04579,Givet,Gaël,1
P-01319,Giza,Piotr,1
P-06815,Glaria,Rubén,1
P-03921,Glaría,Jesús,1
P-09129,Glatzmayer,Gerald,1
P-05024,Glen,Cornell,1
P-09864,Glik,Kamil,1
P-08175,Glovacki,Léon,1
P-05364,Głowacki,Arkadiusz,1
P-01224,Glushakov,Denis,1
P-03633,Glykos,Panagiotis,1
P-07697,Gnanhouan,Gérard,1
P-01446,Go,Yo-han,1
P-02984,Gobet,Louis,1
P-05457,Godín,Diego,3
P-05051,Godoy,Adán,2
P-05096,Godoy,Aníbal,1
P-05019,Godoy Véizaga,Benedicto,1
P-04375,Gohouri,Steve,1
P-00057,Goikoetxea,Andoni,1
P-02351,Goikoetxea,Andoni,1
P-07738,Goldbæk,Bjarne,1
P-03231,Goldbrunner,Ludwig,1
P-01408,Golmohammadi,Yahya,1
P-09666,Golovin,Aleksandr,1
P-02630,Gomes,Fernando,1
P-01754,Gomes,Heurelho,1
P-07384,Gomes,Nuno,2
P-02012,Gomes,Ricardo,1
P-03021,Gomez,Herculez,1
P-02104,Gómez,Alberto,1
P-06080,Gómez,Carlos,1
P-04781,Gómez,Derlis,1
P-02639,Gómez,Gabriel,2
P-00723,Gómez,Gabriel,1
P-08191,Gómez,Gildardo,1
P-01021,Gómez,Gregorio,1
P-00118,Gómez,Gumercindo,1
P-07492,Gómez,Jaime,2
P-04517,Gómez,José,1
P-04223,Gómez,Juan,1
P-01579,Gómez,Luis,1
P-00428,Gómez,Mario,2
P-06725,Gómez,Maxi,1
P-03178,Gómez,Róger,1
P-06595,Gómez,Rónald,2
P-05684,Gomis,Alfred,1
P-00071,Gommers,Frans,1
P-03162,Gonçalves,Néstor,2
P-05236,Gonçalves,not applicable,1
P-05853,Gonda,Shūichi,1
P-09612,Gondet,Philippe,1
P-09089,Góngora,Jorge,1
P-03512,Gonsalves,Billy,2
P-04689,Gonzales,Joseph,1
P-09297,Gonzalez,Omar,1
P-02471,González,Alberto,2
P-06842,González,Alberto,1
P-02290,González,Álvaro,1
P-03333,González,Armando,1
P-08958,González,Aurelio,1
P-01550,González,Carlos,1
P-06404,González,Edgardo,1
P-07960,González,Giancarlo,2
P-09051,González,Héctor,1
P-01804,González,Ignacio,1
P-03252,González,Jaime,1
P-02141,González,Javier,1
P-05685,González,Jorge,1
P-05652,González,José,1
P-00763,González,José Luis,2
P-04821,González,Juan Carlos,1
P-09427,González,Kily,1
P-06655,González,Leonardo,1
P-09230,González,Lucho,1
P-00206,González,Mario,1
P-00224,González,Mark,1
P-09645,González,Matías,1
P-02648,González,Pedro,1
P-06657,González,Rafael,1
P-08872,González,Rubén,1
P-09278,González Brenes,Rónald,1
P-05898,Gonzalvo,Josep,1
P-08928,Gonzalvo,Marià,1
P-09868,Goodison,Ian,1
P-07338,Goodson,Clarence,1
P-04576,Goor,Bart,1
P-01300,Gopane,Simon,1
P-08861,Góra,Wilhelm,1
P-07477,Góralski,Jacek,1
P-03893,Goram,Andy,2
P-05472,Goranov,Rumyancho,1
P-00437,Gordillo,Rafael,2
P-05198,Goretzka,Leon,1
P-06247,Gorgis,Basil,1
P-02273,Gorgoń,Jerzy,2
P-06744,Gori,Sergio,1
P-08435,Gorlukovich,Sergei,2
P-05436,Gornea,Gheorghe,1
P-03513,Göröcs,János,1
P-06293,Gorostiza,Guillermo,1
P-01644,Gorriti,Raúl,1
P-03446,Górriz,Alberto,1
P-07364,Gospodinov,Zhivko,1
P-09782,Gosso,Jean-Jacques,1
P-09869,Gottardi,Vittore,1
P-02208,Götze,Mario,1
P-02151,Gough,Richard,2
P-01707,Gould,Jonathan,1
P-07146,Gourcuff,Yoann,1
P-04808,Govedarica,Dejan,1
P-05066,Govou,Sidney,2
P-09998,Goycochea,Sergio,2
P-01702,Goyzueta,Jesus,1
P-08599,Graafland,Jan,1
P-05887,Grabowski,Jürgen,3
P-01009,Graça,Jaime,1
P-02576,Gràcia,Sígfrid,1
P-03973,Gradel,Max,1
P-02583,Grafite,not applicable,1
P-01759,Graham,Len,1
P-07059,Grahn,Karl-Erik,1
P-00726,Grahn,Ove,2
P-01873,Gramlich,Rudolf,1
P-08698,Granados,Óscar,1
P-04253,Granat,Vladimir,2
P-04618,Granath,Erik,1
P-04441,Granqvist,Andreas,1
P-01974,Grassi,Marco,1
P-04257,Grassi,Tullio,1
P-08659,Gratton,Guido,1
P-08237,Gravesen,Thomas,1
P-00599,Gray,Cyd,1
P-06266,Gray,Frank,1
P-00537,Gray,Gerry,1
P-01606,Graziani,Francesco,2
P-00423,Greaves,Jimmy,2
P-04288,Greco,Antonio,1
P-06110,Green,Julian,1
P-04583,Green,Ken,1
P-08008,Green,Robert,1
P-08856,Gregg,Harry,1
P-02685,Grella,Vince,2
P-01255,Gren,Gunnar,1
P-00181,Gren,Mats,1
P-05105,Grichting,Stéphane,2
P-06140,Griezmann,Antoine,2
P-05361,Griga,Stanislav,1
P-02165,Grigorov,Bozhidar,2
P-05622,Grimmonprez,Laurent,1
P-05580,Grimonpon,Jacques,1
P-00172,Grip,Roland,2
P-08026,Grippa,Ángel,1
P-03454,Grobéty,André,2
P-03203,Grodås,Frode,2
P-04420,Grønkjær,Jesper,2
P-09913,Grosicki,Kamil,1
P-07898,Grosics,Gyula,3
P-09212,Großkreutz,Kevin,1
P-08133,Grosso,Fabio,1
P-05635,Gruezo,Carlos,1
P-01798,Grujić,Marko,1
P-04248,Grün,Georges,3
P-00474,Grygera,Zdeněk,1
P-07641,Gu,Sang-bum,2
P-03552,Guagua,Jorge,2
P-04599,Guaita,Enrique,1
P-05170,Guardado,Andrés,4
P-01265,Guardiola,Josep,1
P-00708,Guarín,Fredy,1
P-09614,Guarisi,Anfilogino,1
P-02563,Guarneri,Aristide,1
P-04408,Guasch,Jorge,1
P-04224,Gudelj,Ivan,1
P-08021,Guðmundsson,Albert,1
P-05560,Guðmundsson,Jóhann Berg,1
P-07792,Guedes,Gonçalo,1
P-09557,Guedioura,Adlène,1
P-05415,Guemamdia,Haykel,1
P-05526,Guendouz,Mahmoud,2
P-01561,Guerra,Juan,1
P-02185,Guerreiro,Raphaël,1
P-09496,Guerrero,Julen,2
P-00656,Guerrero,Miguel,1
P-04404,Guerrero,Paolo,1
P-09530,Guerrón,Raúl,1
P-08020,Guevara,Amado,1
P-08011,Guevara,Carlos,1
P-06560,Guevara Mora,Luis,1
P-04885,Gueye,Idrissa,1
P-08675,Guidetti,John,1
P-00510,Guigou,Gianni,1
P-02327,Guillou,Jean-Marc,1
P-03903,Guimarães,Alexandre,1
P-08891,Guinchard,Albert,2
P-07098,Güity,Celso,1
P-09786,Guivarc'h,Stéphane,1
P-08730,Gujdár,Sándor,1
P-01963,Gullit,Ruud,1
P-01419,Gulyás,Géza,1
P-03325,Günar,Nedim,1
P-08030,Gündoğan,İlkay,1
P-00343,Gunn,Bryan,1
P-00032,Gunnarsson,Aron,1
P-07510,Gusarov,Gennadi,2
P-04410,Gustavo,Luiz,1
P-06211,Gustavsson,Bengt,1
P-03182,Gustavsson,Ragnar,1
P-04978,Gut,Zbigniew,1
P-05087,Gutiérrez,Benigno,1
P-07308,Gutiérrez,Crescencio,1
P-00847,Gutiérrez,Eduardo,1
P-02918,Gutiérrez,Efraín,1
P-00680,Gutiérrez,Érick,1
P-02662,Gutiérrez,Felipe,1
P-06802,Gutiérrez,Jonás,1
P-07600,Gutiérrez,Kenner,1
P-03448,Gutiérrez,Manuel,1
P-01033,Gutiérrez,Miguel,1
P-02335,Gutiérrez,Miguel,1
P-08229,Gutiérrez,Nelson,2
P-03723,Gutiérrez,Raúl,1
P-04355,Gutiérrez,Teófilo,1
P-03598,Guzan,Brad,2
P-09587,Guzmán,Antonio,1
P-03355,Guzmán,David,1
P-01353,Guzmán,Javier,1
P-00864,Guzmán,Nahuel,1
P-07680,Gyan,Asamoah,3
P-04034,Gygax,Daniel,1
P-00228,Gyger,Rudolf,1
P-07296,Ha,Dae-sung,1
P-02764,Ha,Jung-won,1
P-00989,Ha,Seok-ju,2
P-09366,Haan,Arie,2
P-07525,Haas,Mario,1
P-00024,Hababi,El Arbi Hababi,1
P-00241,Habermann,Sven,1
P-01865,Habowski,Bolesław,1
P-00743,Háda,József,2
P-02819,Hadda,Abdeljalil,1
P-06636,Haddadi,Oussama,1
P-00438,Haddadifar,Ghasem,1
P-07603,Haddock,Harry,1
P-02981,Hadji,Mustapha,2
P-07776,Hadžiabdić,Enver,1
P-01375,Hadžibegić,Faruk,1
P-01103,Hadžić,Anel,1
P-01168,Hagara,Vladimír,1
P-00665,Hagberg,Göran,2
P-05653,Haggui,Karim,1
P-05232,Haghighi,Alireza,1
P-07980,Haghighi,Reza,1
P-09707,Hagi,Gheorghe,3
P-01835,Hagmayr,Max,1
P-06037,Hahnemann,Marcus,2
P-04109,Hahnemann,Wilhelm,1
P-09107,Hajrović,Izet,1
P-02201,Hajsafi,Ehsan,2
P-08279,Hajszán,Gyula,1
P-00353,Hajto,Tomasz,1
P-06369,Håkansson,Olle,1
P-03897,Hakimi,Achraf,1
P-00512,Håland,Alf-Inge,1
P-07652,Halász,István,1
P-08385,Halilhodžić,Vahid,1
P-04964,Halim Ibrahim,Ahmed,1
P-08574,Hall,Paul,1
P-07950,Halla,Paul,2
P-02603,Halldórsson,Hannes Þór,1
P-06262,Halle,Gunnar,2
P-01468,Halle,Leo,1
P-08039,Haller,Helmut,3
P-02985,Hallfreðsson,Emil,1
P-03640,Halliche,Rafik,2
P-01036,Halloran,Ben,1
P-06133,Ham,Heung-chul,1
P-05607,Hamann,Dietmar,2
P-02270,Hamann,Erich,1
P-03955,Hamdy,Mahmoud,1
P-09802,Hamed,Tarek,1
P-00488,Hamedani,Sattar,1
P-07711,Hameed,Rahim,1
P-01675,Hameiri,Yechiel,1
P-09436,Hamerl,Josef,1
P-02778,Hamidou,Souleymanou,1
P-09110,Hamidu,not applicable,1
P-03493,Hamill,Tommy,1
P-07495,Hamilton,Billy,2
P-06594,Hamilton,George,1
P-01272,Hammoudi,Raad,1
P-06276,Hamrin,Kurt,1
P-08450,Hamšík,Marek,1
P-09008,Han,Bong-zin,1
P-05680,Han,Chang-wha,1
P-04749,Han,Kook-young,1
P-00402,Hanappi,Gerhard,2
P-01427,Handanović,Jasmin,1
P-05821,Handanović,Samir,1
P-04798,Hanke,Mike,1
P-00673,Hannes,Wilfried,1
P-06465,Hannich,Péter,1
P-01771,Hansen,Alan,1
P-09967,Hansen,Sigurd,1
P-00622,Hansson,Knut,1
P-07746,Hansson,Petter,1
P-00961,Hantzidis,Minas,1
P-07692,Hao,Haidong,1
P-02616,Happel,Ernst,2
P-04949,Happich,Günther,1
P-03878,Haraguchi,Genki,1
P-03151,Haraldsson,Ingemar,1
P-09626,Harding,Dave,1
P-08119,Hargreaves,Owen,2
P-09599,Haringer,Sigmund,1
P-01116,Harit,Amine,1
P-05349,Harker,Al,1
P-00125,Harkes,John,2
P-03913,Harkouk,Rachid,1
P-01674,Harper,Joe,1
P-03628,Hart,Joe,2
P-04670,Harte,Ian,1
P-04739,Hartford,Asa,2
P-03196,Harting,Jan,1
P-00190,Haruna,Lukman,1
P-01543,Harvey,David,1
P-08170,Hasebe,Makoto,3
P-00477,Hašek,Ivan,1
P-07285,Hashemian,Vahid,1
P-08564,Hashim,Natiq,1
P-03338,Hasni,Mokhtar,1
P-09688,Hassan,Abdulqadir,1
P-02262,Hassan,Hossam,1
P-04802,Hassan,Ibrahim,1
P-09433,Hassan,Mohammed,1
P-08717,Hasselbaink,Jimmy Floyd,1
P-06697,Hassen,Mouez,1
P-08408,Häßler,Thomas,3
P-01443,Hassmann,Josef,1
P-00288,Hateley,Mark,1
P-08863,Hattenberger,Roland,2
P-03007,Hattori,Toshihiro,2
P-04229,Haummer,Walter,1
P-06762,Hausser,Gérard,1
P-09798,Havutçu,Tayfur,1
P-03566,Hawsawi,Motaz,1
P-00504,Hawsawi,Omar,1
P-08453,Hawsawi,Osama,1
P-03114,Hay,David,1
P-06181,Haynes,Johnny,3
P-04214,Hazard,Eden,2
P-04784,Hazard,Thorgan,1
P-09132,Hazzaz,Mohammed,1
P-04524,Healy,Felix,1
P-09438,Hector,Jonas,1
P-08889,Hedman,Magnus,2
P-04035,Hegazi,Ahmed,1
P-07949,Heggem,Vegard,1
P-03488,Heidemann,Matthias,1
P-04250,Heinrich,Jörg,1
P-00170,Heintze,Jan,2
P-01303,Heinz,Marek,1
P-06528,Heinze,Gabriel,2
P-01176,Heisserer,Oscar,1
P-01531,Heitinga,John,2
P-09813,Hejazi,Nasser,1
P-09814,Hejduk,Frankie,2
P-07072,Helander,Filip,1
P-00407,Held,Sigfried,2
P-05208,Helguera,Iván,1
P-07499,Hellemans,August,2
P-02953,Hellström,Ronnie,3
P-00142,Helmer,Thomas,2
P-03299,Helveg,Thomas,2
P-00462,Hemele,Otto,1
P-07025,Henderson,Chris,1
P-05572,Henderson,Jackie,1
P-05632,Henderson,Jordan,2
P-02364,Hendry,Colin,1
P-00858,Henriksen,Kristian,1
P-09922,Henriksen,René,2
P-01177,Henrique,not applicable,1
P-03729,Henrique,Paulo,1
P-05153,Henry,Paul,1
P-06999,Henry,Thierry,4
P-07227,Heraf,Andreas,1
P-07066,Herbert,Ricki,1
P-03983,Herbet,Yves,1
P-09758,Herbin,Robert,1
P-02880,Hércules,not applicable,1
P-01122,Heredia,Olaf,1
P-08315,Heredia,Ramón,1
P-05583,Heremans,Albert,1
P-08657,Herget,Matthias,1
P-08996,Herkenrath,Fritz,1
P-08196,Hermann,Günter,1
P-04154,Hermógenes,not applicable,1
P-08815,Hermosillo,Carlos,2
P-09409,Hernandez,Lucas,1
P-00074,Hernández,Abel,1
P-08819,Hernández,Alfredo,2
P-03144,Hernández,Carlos,1
P-09269,Hernández,Eduardo,1
P-02691,Hernández,Ever,1
P-03263,Hernández,Francisco,1
P-04709,Hernández,Guillermo,2
P-07709,Hernández,Héctor,1
P-07004,Hernández,Javier,1
P-07104,Hernández,Javier,3
P-07147,Hernández,Luis,2
P-00202,Hernández,Patricio,1
P-00282,Hernández,Rosendo,1
P-03841,Hernández,Rubén Darío,1
P-04773,Hernanes,not applicable,1
P-09884,Herpoel,Frédéric,1
P-08240,Herr,Dominique,1
P-07156,Herrera,Héctor,2
P-06847,Herrera,Johnny,1
P-07311,Herrera,José Oscar,1
P-05574,Herrera,Luis Fernando,2
P-07990,Herrmann,Günther,1
P-02291,Herrmann,Richard,1
P-09075,Hertl,Jan,2
P-05545,Herzog,Andi,2
P-08022,Herzog,Dieter,1
P-02832,Heskey,Emile,2
P-06599,Hesp,Ruud,1
P-02390,Hewie,John,1
P-00281,Hewitt,Ron,1
P-06895,Heydari,Khosro,1
P-00773,Heylens,Georges,1
P-06270,Heynckes,Jupp,1
P-04649,Hickersberger,Josef,1
P-07237,Hicks,Ramón,1
P-09699,Hidegkuti,Nándor,2
P-00897,Hiden,Martin,1
P-00585,Hiele,Joop,1
P-02281,Hieronymus,Holger,1
P-01968,Hierro,Fernando,4
P-00632,Higashiguchi,Masaaki,1
P-00300,Higuaín,Gonzalo,3
P-00580,Higuita,René,1
P-00078,Hilario,not applicable,1
P-01735,Hilário,not applicable,1
P-06982,Hildebrand,Timo,1
P-06992,Hiljemark,Oscar,1
P-00851,Hill,John,1
P-03157,Hintermaier,Reinhold,1
P-07585,Hipólito,Mário,1
P-07611,Hirano,Takashi,1
P-02929,Hislop,Shaka,1
P-00121,Hitchens,Gerry,1
P-04101,Hitzlsperger,Thomas,1
P-02267,Hjulian,Julius,1
P-01826,Hlaváček,Ladislav,1
P-08523,Hledík,Jiří,1
P-04776,Hmied,Salahdine,1
P-08389,Hnatow,Kazimir,1
P-06551,Hochsträsser,Erwin,1
P-01104,Hoddle,Glenn,2
P-00827,Hodge,Roberto,1
P-06975,Hodge,Steve,2
P-05618,Hodgkinson,Alan,2
P-09746,Hoeneß,Dieter,1
P-09543,Hoeneß,Uli,1
P-08802,Hoffmann,Martin,1
P-02509,Hoffmann,Rudi,1
P-08884,Hoffmann,Sylvio,1
P-05639,Hofmann,Leopold,1
P-09330,Hoftun,Erik,1
P-00879,Hogenbirk,Frans,1
P-05760,Høgh,Jes,1
P-08743,Høgh,Lars,1
P-07520,Hohberg,Juan,1
P-04731,Hohmann,Karl,1
P-02395,Holden,Stuart,1
P-05863,Holebas,José,1
P-01372,Holland,James,1
P-09369,Holland,Matt,1
P-04940,Holman,Brett,1
P-08785,Holmberg,Carl-Erik,1
P-07747,Holmberg,Rolf,1
P-01601,Holmsen,Øivind,1
P-08470,Hološko,Filip,1
P-00127,Holton,Jim,1
P-03861,Hölzenbein,Bernd,2
P-04468,Honda,Keisuke,3
P-05257,Hong,Chul,1
P-00349,Hong,Deok-young,1
P-09551,Hong,Jeong-ho,1
P-04298,Hong,Myung-bo,4
P-09383,Hong,Yong-jo,1
P-04163,Hooper,Harry,1
P-08202,Hopkins,Mel,1
P-09829,Hopkinson,Eddie,1
P-07253,Horak,Walter,1
P-04042,Horák,Václav,1
P-08912,Hornig,Heinz,1
P-07696,Horr,Abdelkader,1
P-03320,Hörtnagl,Alfred,1
P-06792,Horvat,Ivica,2
P-08559,Horvath,Johann,1
P-00749,Horváth,Alexander,1
P-09872,Hosp,Robert,1
P-05890,Hosseini,Jalal,1
P-06456,Hosseini,Majid,1
P-00371,Höttges,Horst-Dieter,3
P-02178,Hottiger,Marc,1
P-09900,Houf,Denis,1
P-08181,Houghton,Ray,2
P-01388,Houseman,René,2
P-01672,Hovenkamp,Hugo,1
P-06097,Hovhannisyan,Khoren,1
P-05314,Hovorka,Václav,1
P-09012,Howard,Tim,3
P-02919,Howe,Don,2
P-02304,Höwedes,Benedikt,1
P-02975,Hoydonckx,Nic,1
P-06967,Hoyos,Carlos,1
P-07789,Hrdlička,Ivan,1
P-05952,Hristov,Marian,1
P-04489,Hrivnák,Vladimír,1
P-04287,Hrnjiček,Branislav,1
P-00223,Hrstić,Miloš,1
P-08438,Hrubesch,Horst,1
P-02272,Hruška,Zdeněk,1
P-00283,Hu Kon,Frans,1
P-02052,Hubchev,Petar,1
P-01274,Huber,Willy,2
P-01821,Huezo,Norberto,1
P-01035,Hufschmid,Ernst,1
P-01594,Hug,Adolphe,1
P-09389,Huggel,Benjamin,1
P-01820,Hughes,Emlyn,1
P-01720,Hughes,Laurie,1
P-07095,Hughes,Philip,1
P-08792,Hughton,Chris,1
P-05476,Hügi,Josef,1
P-04395,Huh,Jung-moo,1
P-03069,Hulk,not applicable,1
P-07434,Hult,Sture,1
P-07420,Humberto,not applicable,1
P-03386,Hummels,Mats,2
P-01893,Hunt,Roger,2
P-03271,Huntelaar,Klaas-Jan,2
P-00924,Hunter,Norman,2
P-03234,Hurst,Geoff,2
P-08177,Hurtado,Iván,2
P-09308,Hurtado,Paolo,1
P-03546,Husaín,Claudio,1
P-04086,Husin,Andriy,1
P-00440,Hussain,Yousuf,1
P-05116,Hussein Shihab,Ali,1
P-00108,Husyev,Oleh,1
P-05156,Hutchison,Tommy,1
P-04778,Huth,Robert,1
P-01460,Huysmans,Constant,1
P-08918,Hwang,Hee-chan,1
P-03474,Hwang,Seok-ho,1
P-03321,Hwang,Sun-hong,4
P-01217,Hwangbo,Kwan,1
P-01345,Hýravý,Viliam,1
P-06413,Hysén,Glenn,1
P-01669,Hyun,Young-min,1
P-00810,I,Campanal,1
P-06801,Iaquinta,Vincenzo,2
P-02622,Ibáñez,Carlos,1
P-04401,Ibáñez,Pablo,1
P-04485,Ibarbo,Víctor,1
P-07145,Ibarra,Oswaldo,1
P-05709,Ibarra,Renato,1
P-02959,Ibišević,Vedad,1
P-00502,Ibrahim,Maad,1
P-00111,Ibrahimović,Zlatan,2
P-07734,Ibričić,Senijad,1
P-05459,Ichikawa,Daisuke,1
P-01817,Ideye,Brown,1
P-08661,Idowu,Brian,1
P-00979,Idris,Hamzah,1
P-09749,Idrissou,Mohammadou,1
P-00435,Ighalo,Odion,1
P-02908,Ignashevich,Sergei,2
P-03617,Igoa,Silvestre,1
P-05328,Iguarán,Arnoldo,1
P-06586,Ihara,Masami,1
P-02422,Ihász,Kálmán,2
P-01391,Iheanacho,Kelechi,1
P-08198,Ikedia,Pius,1
P-00644,Ikpeba,Victor,2
P-01373,Ileby,Arne,1
P-02679,Ilić,Branko,1
P-02389,Ilić,Saša,1
P-06071,Ilie,Adrian,1
P-04387,Iliev,Hristo,1
P-04371,Iliev,Ilian,1
P-04683,Iliev,Nikolay,1
P-03105,Ilku,István,2
P-02228,Illgner,Bodo,2
P-07114,Ilunga,Mwepu,1
P-05753,Ilyin,Anatoli,1
P-01709,Im,Seung-hwi,1
P-00552,Imlach,Stewart,1
P-01638,Immel,Eike,2
P-00590,Immobile,Ciro,1
P-09527,Inácio,Augusto,1
P-03800,Inamoto,Junichi,3
P-04221,Ince,Clayton,1
P-09560,Ince,Paul,1
P-00174,Índio,not applicable,1
P-00003,Infante,Raimundo,1
P-04932,Infante,Ricardo,1
P-05843,Ingason,Sverrir Ingi,1
P-07926,Ingesson,Klas,2
P-02237,Iniesta,Andrés,4
P-08109,Inkoom,Samuel,2
P-03689,Inler,Gökhan,2
P-08412,Inoha,Masahiko,1
P-07959,Insfrán,Eligio,1
P-05011,Insfrán,Eliseo,1
P-09936,Insigne,Lorenzo,1
P-08843,Inui,Takashi,1
P-09404,Inzaghi,Filippo,3
P-07416,Ion,Greg,1
P-04108,Ionov,Aleksei,1
P-09171,Ipoua,Samuel,1
P-07273,Irañeta,Roberto,1
P-09183,Iraragorri,José,1
P-05989,Iriarte,Santos,1
P-09040,Iribar,José Ángel,1
P-05075,Irmscher,Harald,1
P-09738,Iroha,Benedict,2
P-07475,Irović,Gordan,1
P-00412,Irusta,Rolando,1
P-03685,Irvine,Jackson,1
P-00035,Irwin,Denis,1
P-06251,Isailović,Bojan,1
P-08608,Isaksen,Magnar,1
P-09576,Isaksson,Andreas,2
P-07168,Isasi,Evaristo,1
P-06486,Isco,not applicable,1
P-02231,Isemborghs,Hendrik,1
P-03932,Isidoro,Paulo,1
P-07683,Isiordia,Raúl,1
P-09064,Iskrenov,Bozhidar,1
P-07626,Isla,Mauricio,2
P-03541,Islas,Luis,2
P-00430,Ismaïl,Khalid,1
P-01811,Israël,Rinus,1
P-01429,Issa,Pierre,2
P-06943,Itália,not applicable,1
P-05714,Itandje,Charles,1
P-02598,Ito,Teruyoshi,1
P-04215,Iuliano,Mark,1
P-00587,Ivan,Marian,1
P-06928,Ivăncescu,Mihai,1
P-06857,Ivanov,Aleksandr,1
P-00819,Ivanov,Georgi,1
P-07210,Ivanov,Ivan,1
P-04762,Ivanov,Trifon,2
P-03508,Ivanov,Valentin,2
P-06901,Ivanović,Branislav,2
P-05904,Ivkov,Kiril,1
P-07824,Ivković,Milutin,1
P-04265,Ivković,Tomislav,1
P-01075,Ivoš,Aleksandar,1
P-05553,Iwamasa,Daiki,1
P-07810,Iwan,Andrzej,2
P-00484,Iwobi,Alex,1
P-02298,Izaguirre,Emilio,2
P-04775,Izmailov,Marat,1
P-06022,Izquierdo,José,1
P-02952,Izzet,Muzzy,1
P-01233,Izzeta,Luis,1
P-09950,Jaballah,Sabri,1
P-02608,Jaccard,Fernand,1
P-01208,Jack,Kelvin,1
P-04777,Jäck,Alfred,1
P-02345,Jackson,Darren,1
P-07429,Jackson,Willem,1
P-02862,Jacobsen,Lars,1
P-05054,Jacobsson,Sven,1
P-06523,Jäggi,Willy,1
P-08222,Jagielka,Phil,1
P-04767,Jahanbakhsh,Alireza,2
P-02108,Jahani,Ghafour,1
P-09167,Jaïdi,Radhi,2
P-03732,Jaikel,José,1
P-06471,Jair,not applicable,1
P-07877,Jairzinho,not applicable,3
P-06616,Jakob,Hans,2
P-01146,Jakóbczak,Roman,1
P-09083,Jakobs,Ditmar,1
P-07119,Jakobsen,Mini,2
P-00903,Jakobsson,Andreas,1
P-07940,Jakšić,Milovan,1
P-01253,Jakubec,František,1
P-00317,Jakubko,Martin,1
P-09830,Jaliens,Kew,1
P-01228,Jałocha,Jan,1
P-02399,Jamba,not applicable,1
P-07228,James,David,3
P-00900,James,Paul,1
P-00575,Jameson,Johnny,1
P-05443,Jamil Madani,Ahmed,2
P-06708,Janas,Paweł,1
P-04884,Jancker,Carsten,1
P-01088,Janda,Anton,1
P-01910,Janečka,Petr,1
P-01519,Janes,Paul,2
P-05276,Jang,Dae-il,1
P-08905,Jang,Hyun-soo,1
P-03092,Jang,Hyung-seok,1
P-09609,Janich,Francesco,2
P-04340,Jankulovski,Marek,1
P-09783,Janmaat,Daryl,1
P-08755,Jansen,Marcell,2
P-03221,Jansen,Wim,2
P-04799,Janssens,Frans,1
P-09700,Jansson,Gunnar,1
P-01965,Jansson,Pontus,1
P-01979,Jansson,Ulrik,1
P-00051,Januzaj,Adnan,2
